2306779755	2	2	24	2	VN
2682492814	2	2	8	4	VN
2480772689	1	1	5	4	VN
2909348965	0	1	0	4	VN
2922651557	0	1	0	4	VN
2154739255	1	4	6	4	VN
2012556085	2	2	6	4	VN
2291802207	1	1	17	5	VN
2231700832	1	1	169	5	VN
2528371821	1	1	2	5	VN
2780028776	2	2	8	5	VN
2587212347	1	2	1	5	VN
2771166489	1	1	1	5	VN
2243316654	2	5	5	5	VN
2125660220	1	1	4	5	VN
2100735494	2	5	12	5	VN
2308304377	3	4	51	6	VN
2938049871	1	1	1	6	VN
2517700147	1	1	1	6	VN
2169137040	4	9	30	6	VN
2104701596	2	2	102	6	VN
2571891845	1	1	1	6	VN
2106456254	3	4	22	6	VN
2592900073	2	3	23	7	VN
2190600882	1	1	2	7	VN
327187844	5	21	129	8	VN
2481904804	1	1	2	8	VN
2518017447	1	1	1	8	VN
2493390968	4	19	76	8	VN
1971746242	1	1	3	8	VN
